order_id,order_timestamp,location_id,item_id,item_name,category,quantity,unit_price,order_total,channel,customer_type,preparation_time_minutes
ORD_202410201430_MUC_001_1915,2024-10-20 14:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,returning,11
ORD_202410201430_MUC_001_8027,2024-10-20 14:30:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,new,12
ORD_202410201430_BER_001_2373,2024-10-20 14:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,returning,12
ORD_202410201430_HAM_001_1381,2024-10-20 14:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,returning,12
ORD_202410201430_HAM_001_1704,2024-10-20 14:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,8
ORD_202410201500_MUC_001_8339,2024-10-20 15:00:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,new,12
ORD_202410201500_MUC_001_6928,2024-10-20 15:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,new,10
ORD_202410201500_MUC_001_6515,2024-10-20 15:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,returning,10
ORD_202410201500_MUC_001_9232,2024-10-20 15:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,returning,12
ORD_202410201500_BER_001_2414,2024-10-20 15:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,returning,13
ORD_202410201500_BER_001_3510,2024-10-20 15:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,11
ORD_202410201500_BER_001_8595,2024-10-20 15:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,7
ORD_202410201500_BER_001_4033,2024-10-20 15:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,9
ORD_202410201500_HAM_001_7192,2024-10-20 15:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,new,10
ORD_202410201500_HAM_001_9368,2024-10-20 15:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,new,15
ORD_202410201530_MUC_001_5664,2024-10-20 15:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,returning,13
ORD_202410201530_BER_001_7222,2024-10-20 15:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,returning,14
ORD_202410201530_HAM_001_9835,2024-10-20 15:30:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,returning,10
ORD_202410201530_HAM_001_7141,2024-10-20 15:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,returning,12
ORD_202410201530_HAM_001_2384,2024-10-20 15:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,9
ORD_202410201600_MUC_001_1251,2024-10-20 16:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,new,10
ORD_202410201600_MUC_001_4209,2024-10-20 16:00:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,new,13
ORD_202410201600_MUC_001_3987,2024-10-20 16:00:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,10
ORD_202410201600_MUC_001_7102,2024-10-20 16:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,11
ORD_202410201600_MUC_001_8064,2024-10-20 16:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,returning,9
ORD_202410201600_MUC_001_3479,2024-10-20 16:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,10
ORD_202410201600_MUC_001_8496,2024-10-20 16:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,new,12
ORD_202410201600_MUC_001_8138,2024-10-20 16:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,returning,13
ORD_202410201600_BER_001_8786,2024-10-20 16:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,9
ORD_202410201600_BER_001_7508,2024-10-20 16:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,new,11
ORD_202410201600_BER_001_7865,2024-10-20 16:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,10
ORD_202410201600_BER_001_9010,2024-10-20 16:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,new,8
ORD_202410201600_BER_001_3202,2024-10-20 16:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,9
ORD_202410201600_HAM_001_2687,2024-10-20 16:00:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,new,9
ORD_202410201630_MUC_001_6017,2024-10-20 16:30:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,new,14
ORD_202410201630_MUC_001_4777,2024-10-20 16:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,returning,14
ORD_202410201630_MUC_001_9421,2024-10-20 16:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,15
ORD_202410201630_MUC_001_3617,2024-10-20 16:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,9
ORD_202410201630_MUC_001_1562,2024-10-20 16:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,returning,14
ORD_202410201630_MUC_001_3599,2024-10-20 16:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,returning,7
ORD_202410201630_MUC_001_6772,2024-10-20 16:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,10
ORD_202410201630_MUC_001_7901,2024-10-20 16:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,new,14
ORD_202410201630_MUC_001_9233,2024-10-20 16:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,new,13
ORD_202410201630_BER_001_2671,2024-10-20 16:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,10
ORD_202410201630_BER_001_1553,2024-10-20 16:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,new,12
ORD_202410201630_BER_001_6366,2024-10-20 16:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,returning,10
ORD_202410201630_BER_001_8932,2024-10-20 16:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,returning,10
ORD_202410201630_BER_001_4921,2024-10-20 16:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,returning,11
ORD_202410201630_BER_001_1962,2024-10-20 16:30:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,11
ORD_202410201630_BER_001_6533,2024-10-20 16:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,11
ORD_202410201630_BER_001_1190,2024-10-20 16:30:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,new,9
ORD_202410201630_BER_001_1488,2024-10-20 16:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,returning,10
ORD_202410201630_BER_001_2898,2024-10-20 16:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,13
ORD_202410201630_BER_001_4770,2024-10-20 16:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,10
ORD_202410201630_BER_001_3544,2024-10-20 16:30:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,returning,10
ORD_202410201630_BER_001_9488,2024-10-20 16:30:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,new,7
ORD_202410201630_BER_001_3116,2024-10-20 16:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,10
ORD_202410201630_BER_001_1780,2024-10-20 16:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,11
ORD_202410201630_BER_001_6882,2024-10-20 16:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,13
ORD_202410201630_HAM_001_4706,2024-10-20 16:30:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,new,13
ORD_202410201630_HAM_001_4376,2024-10-20 16:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,returning,12
ORD_202410201630_HAM_001_7040,2024-10-20 16:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,7
ORD_202410201630_HAM_001_5744,2024-10-20 16:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,12
ORD_202410201630_HAM_001_8516,2024-10-20 16:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,returning,10
ORD_202410201630_HAM_001_9227,2024-10-20 16:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,returning,11
ORD_202410201630_HAM_001_6776,2024-10-20 16:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,14
ORD_202410201630_HAM_001_3444,2024-10-20 16:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,9
ORD_202410201630_HAM_001_2370,2024-10-20 16:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,12
ORD_202410201700_MUC_001_9808,2024-10-20 17:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,new,10
ORD_202410201700_MUC_001_1774,2024-10-20 17:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,9
ORD_202410201700_MUC_001_3084,2024-10-20 17:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,returning,15
ORD_202410201700_MUC_001_1699,2024-10-20 17:00:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,returning,10
ORD_202410201700_MUC_001_8136,2024-10-20 17:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,14
ORD_202410201700_MUC_001_7326,2024-10-20 17:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,new,13
ORD_202410201700_MUC_001_3504,2024-10-20 17:00:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,new,10
ORD_202410201700_MUC_001_5951,2024-10-20 17:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,9
ORD_202410201700_MUC_001_5090,2024-10-20 17:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,returning,12
ORD_202410201700_MUC_001_8476,2024-10-20 17:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,12
ORD_202410201700_MUC_001_1473,2024-10-20 17:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,11
ORD_202410201700_MUC_001_4549,2024-10-20 17:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,returning,10
ORD_202410201700_MUC_001_9254,2024-10-20 17:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,returning,15
ORD_202410201700_MUC_001_2375,2024-10-20 17:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,6
ORD_202410201700_MUC_001_8857,2024-10-20 17:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,8
ORD_202410201700_MUC_001_4581,2024-10-20 17:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,11
ORD_202410201700_MUC_001_3735,2024-10-20 17:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,new,10
ORD_202410201700_MUC_001_8080,2024-10-20 17:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,11
ORD_202410201700_MUC_001_5644,2024-10-20 17:00:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,new,13
ORD_202410201700_MUC_001_4473,2024-10-20 17:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,returning,11
ORD_202410201700_MUC_001_2049,2024-10-20 17:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,returning,12
ORD_202410201700_MUC_001_7584,2024-10-20 17:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,15
ORD_202410201700_MUC_001_3192,2024-10-20 17:00:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,new,13
ORD_202410201700_MUC_001_3812,2024-10-20 17:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,10
ORD_202410201700_MUC_001_5254,2024-10-20 17:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,12
ORD_202410201700_MUC_001_7446,2024-10-20 17:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,9
ORD_202410201700_BER_001_5450,2024-10-20 17:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,returning,9
ORD_202410201700_BER_001_7103,2024-10-20 17:00:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,7
ORD_202410201700_BER_001_8494,2024-10-20 17:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,returning,11
ORD_202410201700_BER_001_7955,2024-10-20 17:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,9
ORD_202410201700_BER_001_4611,2024-10-20 17:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,new,10
ORD_202410201700_BER_001_7822,2024-10-20 17:00:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,new,10
ORD_202410201700_BER_001_6192,2024-10-20 17:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,9
ORD_202410201700_BER_001_5074,2024-10-20 17:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,13
ORD_202410201700_BER_001_9836,2024-10-20 17:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,returning,13
ORD_202410201700_BER_001_5806,2024-10-20 17:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,returning,11
ORD_202410201700_BER_001_9910,2024-10-20 17:00:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,new,12
ORD_202410201700_BER_001_8759,2024-10-20 17:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,new,13
ORD_202410201700_BER_001_4469,2024-10-20 17:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,returning,14
ORD_202410201700_BER_001_1633,2024-10-20 17:00:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,9
ORD_202410201700_BER_001_4698,2024-10-20 17:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,returning,13
ORD_202410201700_BER_001_2041,2024-10-20 17:00:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,returning,6
ORD_202410201700_BER_001_1750,2024-10-20 17:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,new,8
ORD_202410201700_BER_001_4012,2024-10-20 17:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,9
ORD_202410201700_BER_001_9598,2024-10-20 17:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,10
ORD_202410201700_BER_001_8612,2024-10-20 17:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,12
ORD_202410201700_BER_001_3752,2024-10-20 17:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,returning,10
ORD_202410201700_BER_001_5930,2024-10-20 17:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,7
ORD_202410201700_BER_001_9452,2024-10-20 17:00:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,new,11
ORD_202410201700_BER_001_3081,2024-10-20 17:00:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,new,7
ORD_202410201700_BER_001_3451,2024-10-20 17:00:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,9
ORD_202410201700_BER_001_7343,2024-10-20 17:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,returning,10
ORD_202410201700_BER_001_9766,2024-10-20 17:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,8
ORD_202410201700_BER_001_8922,2024-10-20 17:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,new,15
ORD_202410201700_BER_001_6971,2024-10-20 17:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,returning,12
ORD_202410201700_HAM_001_5633,2024-10-20 17:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,8
ORD_202410201700_HAM_001_3615,2024-10-20 17:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,new,9
ORD_202410201700_HAM_001_3976,2024-10-20 17:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,11
ORD_202410201700_HAM_001_8716,2024-10-20 17:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,returning,13
ORD_202410201700_HAM_001_7584,2024-10-20 17:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,returning,12
ORD_202410201700_HAM_001_3517,2024-10-20 17:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,returning,14
ORD_202410201700_HAM_001_9654,2024-10-20 17:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,15
ORD_202410201700_HAM_001_4495,2024-10-20 17:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,returning,10
ORD_202410201700_HAM_001_9432,2024-10-20 17:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,returning,13
ORD_202410201700_HAM_001_3661,2024-10-20 17:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,returning,11
ORD_202410201700_HAM_001_3807,2024-10-20 17:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,new,6
ORD_202410201700_HAM_001_7868,2024-10-20 17:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,8
ORD_202410201700_HAM_001_1706,2024-10-20 17:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,10
ORD_202410201700_HAM_001_5114,2024-10-20 17:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,new,7
ORD_202410201700_HAM_001_8427,2024-10-20 17:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,10
ORD_202410201700_HAM_001_9662,2024-10-20 17:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,14
ORD_202410201700_HAM_001_4463,2024-10-20 17:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,returning,15
ORD_202410201700_HAM_001_7252,2024-10-20 17:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,new,11
ORD_202410201700_HAM_001_7522,2024-10-20 17:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,13
ORD_202410201700_HAM_001_4512,2024-10-20 17:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,web,new,10
ORD_202410201700_HAM_001_3375,2024-10-20 17:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,returning,8
ORD_202410201700_HAM_001_6691,2024-10-20 17:00:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,new,12
ORD_202410201700_HAM_001_1790,2024-10-20 17:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,returning,13
ORD_202410201700_HAM_001_5280,2024-10-20 17:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,new,8
ORD_202410201700_HAM_001_4133,2024-10-20 17:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,returning,12
ORD_202410201730_MUC_001_4492,2024-10-20 17:30:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,9
ORD_202410201730_MUC_001_1592,2024-10-20 17:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,13
ORD_202410201730_MUC_001_8149,2024-10-20 17:30:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,new,12
ORD_202410201730_MUC_001_7906,2024-10-20 17:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,12
ORD_202410201730_MUC_001_9180,2024-10-20 17:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,new,8
ORD_202410201730_MUC_001_3537,2024-10-20 17:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,returning,10
ORD_202410201730_MUC_001_9189,2024-10-20 17:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,returning,15
ORD_202410201730_MUC_001_3398,2024-10-20 17:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,7
ORD_202410201730_MUC_001_7073,2024-10-20 17:30:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,returning,12
ORD_202410201730_MUC_001_2038,2024-10-20 17:30:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,14
ORD_202410201730_MUC_001_1397,2024-10-20 17:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,returning,9
ORD_202410201730_MUC_001_4692,2024-10-20 17:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,new,6
ORD_202410201730_MUC_001_7258,2024-10-20 17:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,new,14
ORD_202410201730_MUC_001_6927,2024-10-20 17:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,new,11
ORD_202410201730_MUC_001_5927,2024-10-20 17:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,returning,13
ORD_202410201730_MUC_001_2815,2024-10-20 17:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,new,11
ORD_202410201730_MUC_001_6980,2024-10-20 17:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,new,10
ORD_202410201730_MUC_001_1991,2024-10-20 17:30:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,returning,13
ORD_202410201730_MUC_001_9097,2024-10-20 17:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,new,11
ORD_202410201730_MUC_001_4119,2024-10-20 17:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,10
ORD_202410201730_MUC_001_8503,2024-10-20 17:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,returning,7
ORD_202410201730_MUC_001_4361,2024-10-20 17:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,new,13
ORD_202410201730_MUC_001_7177,2024-10-20 17:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,13
ORD_202410201730_MUC_001_5866,2024-10-20 17:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,returning,13
ORD_202410201730_MUC_001_5780,2024-10-20 17:30:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,returning,12
ORD_202410201730_MUC_001_2878,2024-10-20 17:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,returning,11
ORD_202410201730_MUC_001_8666,2024-10-20 17:30:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,returning,11
ORD_202410201730_MUC_001_7231,2024-10-20 17:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,7
ORD_202410201730_MUC_001_6145,2024-10-20 17:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,returning,8
ORD_202410201730_BER_001_3203,2024-10-20 17:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,11
ORD_202410201730_BER_001_8226,2024-10-20 17:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,returning,12
ORD_202410201730_BER_001_7626,2024-10-20 17:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,8
ORD_202410201730_BER_001_2126,2024-10-20 17:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,14
ORD_202410201730_BER_001_7310,2024-10-20 17:30:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,new,11
ORD_202410201730_BER_001_3254,2024-10-20 17:30:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,new,6
ORD_202410201730_BER_001_2335,2024-10-20 17:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,new,11
ORD_202410201730_BER_001_4992,2024-10-20 17:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,returning,13
ORD_202410201730_BER_001_3801,2024-10-20 17:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,returning,10
